#,NUMERO,STATUS,ED,DESCRICAO,RÓTULOS,CARGA ATUAL,SETOR DO RESPONSÁVEL,CAMPUS DA CARGA,VALOR AQUISIÇÃO,VALOR DEPRECIADO,NUMERO NOTA FISCAL,NÚMERO DE SÉRIE,DATA DA ENTRADA,DATA DA CARGA,FORNECEDOR,SALA,ESTADO DE CONSERVAÇÃO
1050,185105,Ativo,42,"CADEIRA FIXA COM BRAÇO,BASE EM S - TIPO DIRETOR  ESPALDAR MéDIO E APOIA BRAçOS FIXO. ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60 MM, CONTRA-SENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18 MM, - DIMENSõES MíNIMAS (CM): 47X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12M DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60M, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 6 (GR GR-AREA),GR-DEPEX,GR,129.00,33.02,4238 e 1043,,04/12/2014,04/12/2014,-,19 - Sala dos Professores - Prédio Multifuncional(Campus Gravataí),Bom
1051,185106,Ativo,42,"CADEIRA FIXA COM BRAÇO,BASE EM S - TIPO DIRETOR  ESPALDAR MéDIO E APOIA BRAçOS FIXO. ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60 MM, CONTRA-SENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18 MM, - DIMENSõES MíNIMAS (CM): 47X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12M DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60M, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 7 (GR GR-AREA),GR-DEAP,GR,129.00,33.02,4238 e 1043,,04/12/2014,04/12/2014,-,13 - Terceirizados - Prédio Multifuncional(Campus Gravataí),Bom
1052,185107,Ativo,42,"CADEIRA FIXA COM BRAÇO,BASE EM S - TIPO DIRETOR  ESPALDAR MéDIO E APOIA BRAçOS FIXO. ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60 MM, CONTRA-SENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18 MM, - DIMENSõES MíNIMAS (CM): 47X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12M DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60M, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 10 (GR GR-AREA),GR-DIRGER,GR,129.00,33.02,4238 e 1043,,04/12/2014,04/12/2014,-,20 - Miniauditório - Prédio Multifuncional(Campus Gravataí),Bom
1053,185108,Ativo,42,"CADEIRA FIXA COM BRAÇO,BASE EM S - TIPO DIRETOR  ESPALDAR MéDIO E APOIA BRAçOS FIXO. ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60 MM, CONTRA-SENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18 MM, - DIMENSõES MíNIMAS (CM): 47X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12M DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60M, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 10 (GR GR-AREA),GR-DIRGER,GR,129.00,33.02,4238 e 1043,,04/12/2014,04/12/2014,-,20 - Miniauditório - Prédio Multifuncional(Campus Gravataí),Bom
1054,185157,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,27 - Sala de Aula 01 - Prédio Sala de Aulas(Campus Gravataí),Bom
1055,185158,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,26 - Sala de Aula 03  - Prédio Sala de Aulas(Campus Gravataí),Bom
1056,185159,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
1057,185160,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
1058,185161,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,21 - Laboratório 01 - Prédio Sala de Aulas(Campus Gravataí),Bom
1059,185162,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,26 - Sala de Aula 03  - Prédio Sala de Aulas(Campus Gravataí),Bom
1060,185163,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
1061,185164,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 6 (GR GR-AREA),GR-DEPEX,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,04 - Acompanhamento Psicopedagógico - Prédio Multifuncional(Campus Gravataí),Bom
1062,185165,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,26 - Sala de Aula 03  - Prédio Sala de Aulas(Campus Gravataí),Bom
1063,185166,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,21 - Laboratório 01 - Prédio Sala de Aulas(Campus Gravataí),Bom
1064,185167,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
1065,185168,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,25 - Sala de Aula 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
1066,185169,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,23 - Laboratório - IFMAKER - Prédio Sala de Aulas(Campus Gravataí),Bom
1067,185170,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 6 (GR GR-AREA),GR-DEPEX,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,"06 - Coordenações do Ensino (DEPEX, COPEX, CTII, CTINF) - Prédio Multifuncional(Campus Gravataí)",Bom
1068,185171,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 9 (GR GR-AREA),GR-COAE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,09 - Monitoria - Prédio Multifuncional(Campus Gravataí),Bom
1069,185172,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,26 - Sala de Aula 03  - Prédio Sala de Aulas(Campus Gravataí),Bom
1070,185173,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,28 - Sala de Aula 04 - Prédio Sala de Aulas(Campus Gravataí),Bom
1071,185174,Ativo,42,"CADEIRA FIXA SEM BRAÇO COM 4 PÉS ASSENTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANATôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM  - CONTRA-ASSENTO PROTEGIDO POR CAPA DE POLIPROPILENO INJETADO COM BORDAS ARREDONDAS, NA COR PRETA, -ACABAMENTO DAS BORDAS LATERAIS EM FITA DE PVC DO TIPO MACHO E FêMEA COM ESPESSURA DE 18M, - DIMENSõES MíNIMAS (CM): 45X42 (L XP). ENCOSTO: - PRODUZIDO EM MADEIRA COMPENSADA MULTILAMINADA OU MATERIAL DE IGUAL DURABILDAE COM 12MM DE ESPESSURA, PRENSADO EM FORMATO ANTôMICO, - ESTOFADO COM ESPUMA DE POLIURETANO INJETADO COM ESPESSURA ENTRE 50 E 60MM, E DENSIDADE DE, NO MíNIMO, 56KG/M",-,Nome Servidor 2 (GR GR-AREA),GR-COEFE,GR,118.00,30.40,1043,,04/12/2014,04/12/2014,-,26 - Sala de Aula 03  - Prédio Sala de Aulas(Campus Gravataí),Bom
